Date,RADT_0,RADT_1,RADT_2,RADT_3,average_RADT
2014-06-30,,,0.20866666666666667,0.18380000000000002,0.19623333333333334
2014-07-31,,,0.14748387096774193,0.13841935483870968,0.1429516129032258
2014-08-31,,,0.19290322580645164,0.18219354838709675,0.18754838709677418
2014-09-30,,,0.13233333333333333,0.1366,0.13446666666666665
2014-10-31,,,0.1681935483870968,0.13680645161290322,0.1525
2014-11-30,,,0.07613333333333333,0.12586666666666665,0.10099999999999999
2014-12-31,,,0.06016129032258064,0.1023225806451613,0.08124193548387097
2015-01-31,,,0.09438709677419356,0.10741935483870968,0.10090322580645161
2015-02-28,,,0.15353571428571428,0.154,0.15376785714285715
2015-03-31,,,0.183,0.19222580645161289,0.18761290322580645
2015-04-30,,,0.2343,0.23850000000000002,0.23640000000000003
2015-05-31,,,0.2857096774193548,0.26938709677419354,0.27754838709677415
2015-06-30,,,0.2805666666666667,0.22613333333333333,0.25335
2015-07-31,,,0.22916129032258065,0.17361290322580647,0.20138709677419356
2015-08-31,,,0.22432258064516128,0.21100000000000002,0.21766129032258066
2015-09-30,,,0.21043333333333333,0.17140000000000002,0.19091666666666668
2015-10-31,,,0.15251612903225806,0.1377741935483871,0.1451451612903226
2015-11-30,,,0.13316666666666668,0.13406666666666667,0.13361666666666666
2015-12-31,,,0.07848387096774193,0.07016129032258064,0.07432258064516128
2016-01-31,,,0.07666666666666666,0.07025,0.07670967741935485
2016-02-29,,,0.121,0.11642857142857142,0.11746153846153845
2016-03-31,,,0.1554,0.18925,0.1718
2016-04-30,,,0.23943333333333333,0.22633333333333333,0.23331666666666667
2016-05-31,,,0.24238709677419357,0.2381290322580645,0.24025806451612905
2016-06-30,,,0.23356666666666664,0.2337,0.23363333333333333
2016-07-31,,,0.2242758620689655,0.2036774193548387,0.21464516129032257
2016-08-31,,,0.1698,0.17276666666666665,0.17206451612903226
2016-09-30,,,0.17329999999999998,0.1661,0.16970000000000002
2016-10-31,,,0.15988888888888889,0.16835483870967743,0.1701774193548387
2016-11-30,,,0.0864,0.12175000000000001,0.12050000000000001
2016-12-31,,,0.07831578947368421,0.07370588235294118,0.075875
2017-01-31,,,0.11575,0.10158333333333334,0.11434615384615385
2017-02-28,,,0.1348888888888889,0.10700000000000001,0.13094999999999998
2017-03-31,,,0.20775,0.14853333333333335,0.1718095238095238
2017-04-30,,,0.24803448275862067,0.2641538461538462,0.24889655172413794
2017-05-31,,,0.28325806451612906,0.2838709677419355,0.2835645161290323
2017-06-30,,,0.1963,0.16778260869565217,0.19186666666666669
2017-07-31,,,0.186,0.20477419354838708,0.19538709677419355
2017-08-31,,,0.19074193548387097,0.1876774193548387,0.18920967741935485
2017-09-30,,,0.19443333333333335,0.20856666666666665,0.20149999999999998
2017-10-31,,,0.18248387096774193,0.15948387096774194,0.17098387096774195
2017-11-30,,,0.17296666666666666,0.1555,0.16423333333333331
2017-12-31,,,0.13193548387096773,0.10374193548387098,0.11783870967741936
2018-01-31,,,0.12290322580645162,0.11903225806451613,0.12096774193548387
2018-02-28,,,0.1738888888888889,0.16667857142857143,0.17016071428571428
2018-03-31,,,0.2174,0.193,0.21716666666666665
2018-04-30,,,0.24860000000000002,0.25104,0.24998333333333334
2018-05-31,,,0.1733548387096774,0.1803225806451613,0.17683870967741935
2018-06-30,,,0.23676666666666665,0.24646666666666667,0.24161666666666667
2018-07-31,,,0.23629032258064517,0.22503333333333334,0.23149999999999998
2018-08-31,,,0.2025483870967742,0.20283870967741938,0.20269354838709677
2018-09-30,,,0.1816,0.15636666666666665,0.16898333333333332
2018-10-31,,,0.1774516129032258,0.1587741935483871,0.16811290322580646
2018-11-30,,,0.12126666666666666,0.0949655172413793,0.10816666666666667
2018-12-31,,,0.09703703703703705,0.08025,0.09123214285714286
2019-01-31,,,0.08518181818181819,0.05542857142857143,0.0841304347826087
2019-02-28,,,0.07845454545454546,0.066,0.08025
2019-03-31,,,0.20400000000000001,0.009,0.20366666666666666
2019-04-30,,,0.24509999999999998,,0.24509999999999998
2019-05-31,,,0.2739677419354839,0.31,0.2735645161290322
2019-06-30,,,0.2297,0.2167857142857143,0.22513333333333332
2019-07-31,,,0.21448387096774194,0.20507692307692307,0.21188709677419357
2019-08-31,,,0.1774193548387097,0.1564193548387097,0.16691935483870968
2019-09-30,,,0.20416666666666666,0.1739,0.18903333333333333
2019-10-31,,,0.14764516129032257,0.1300967741935484,0.13887096774193547
2019-11-30,,,0.10747999999999999,0.07306666666666667,0.08543333333333333
2019-12-31,,,0.06841379310344828,0.07064516129032258,0.0702741935483871
2020-01-31,,,0.11654838709677419,0.0902258064516129,0.10338709677419355
2020-02-29,,,0.1323181818181818,0.12159090909090908,0.12797826086956524
2020-03-31,,,0.25052631578947365,0.1825,0.221
2020-04-30,,,0.22106666666666666,0.18450000000000003,0.20293333333333333
2020-05-31,,,0.2418064516129032,0.23725806451612902,0.2395322580645161
2020-06-30,,,0.23433333333333334,0.23158620689655174,0.23399999999999999
2020-07-31,,,0.22441935483870967,0.16542857142857142,0.2073548387096774
2020-08-31,,,0.2000322580645161,0.17885,0.19051612903225806
2020-09-30,,,0.1600666666666667,0.14673076923076922,0.15466666666666665
2020-10-31,,,0.13125806451612904,0.11312903225806452,0.12219354838709677
2020-11-30,,,0.11683333333333333,0.10919999999999999,0.11301666666666667
2020-12-31,,,0.12124137931034483,0.11623333333333334,0.1173225806451613
2021-01-31,,,0.13173333333333334,0.12334482758620689,0.12853225806451613
2021-02-28,,,0.1497391304347826,0.15552,0.1556607142857143
2021-03-31,,,0.20776666666666666,0.16451612903225804,0.18566129032258064
2021-04-30,,,0.22026666666666667,0.16557692307692307,0.19923333333333335
2021-05-31,,,0.2506451612903226,0.25170967741935485,0.2511774193548387
2021-06-30,,,0.18710000000000002,0.21088461538461536,0.19473333333333334
2021-07-31,,,0.23183870967741937,0.225625,0.22640322580645159
2021-08-31,,,0.17570967741935484,0.15716666666666668,0.1733709677419355
2021-09-30,,,0.19893333333333332,0.18683333333333332,0.19606666666666667
2021-10-31,,,0.1749032258064516,0.13865384615384616,0.16261290322580646
2021-11-30,,,0.13463333333333333,0.09704347826086958,0.12268333333333332
2021-12-31,,,0.11480645161290323,0.09173076923076923,0.10724193548387097
2022-01-31,,,0.12173333333333333,0.10083333333333333,0.11441666666666667
2022-02-28,,,0.161875,0.13166666666666668,0.1533095238095238
2022-03-31,,,0.21909090909090911,0.15150000000000002,0.21613636363636363
2022-04-30,,,0.2245,0.2718846153846154,0.23929999999999998
2022-05-31,,,0.2564516129032258,0.281,0.2687258064516129
2022-06-30,,,0.2584,0.23986666666666664,0.24913333333333335
2022-07-31,,,0.19438709677419355,0.19156666666666666,0.19269354838709676
2022-08-31,,,0.18313333333333331,0.1816896551724138,0.18319354838709678
2022-09-30,,,0.17750000000000002,0.18056666666666665,0.17903333333333335
2022-10-31,,,0.1749032258064516,0.15816666666666665,0.17425806451612905
2022-11-30,,,0.11333333333333333,0.12985185185185186,0.12774137931034482
2022-12-31,,,0.08027272727272727,0.11903571428571429,0.10825862068965517
2023-01-31,,,0.14355555555555555,0.1356,0.13948387096774192
2023-02-28,,,0.1678148148148148,0.17910714285714285,0.17439285714285716
2023-03-31,,,0.20916129032258066,0.2120967741935484,0.2106290322580645
2023-04-30,,,0.22926666666666667,0.2196,0.22443333333333335
2023-05-31,,,0.2713225806451613,0.26051612903225807,0.26591935483870965
2023-06-30,,,0.2446333333333333,0.23567857142857143,0.24021666666666666
2023-07-31,,,0.23183870967741937,0.20465384615384613,0.2217258064516129
2023-08-31,,,0.20796774193548387,0.1895806451612903,0.1987741935483871
2023-09-30,,,0.16806666666666667,0.1943,0.18118333333333334
2023-10-31,,,0.16722580645161292,0.17013793103448277,0.16933870967741937
2023-11-30,,,0.12,0.14150000000000001,0.13733333333333334
2023-12-31,,,0.08266666666666668,0.09933333333333333,0.09153225806451612
2024-01-31,,,0.0768125,0.11403846153846153,0.10223333333333334
2024-02-29,,,0.10441379310344828,0.1629655172413793,0.1336896551724138
2024-03-31,,,0.1612258064516129,0.17735483870967741,0.16929032258064516
2024-04-30,,,0.25716666666666665,0.25176666666666664,0.2544666666666667
2024-05-31,,,0.2637741935483871,0.2603225806451613,0.2620483870967742
2024-06-30,,,0.2038,0.22416666666666665,0.21398333333333333
2024-07-31,,,0.22616129032258064,0.22312903225806452,0.22464516129032258
2024-08-31,,,0.17351612903225805,0.1816774193548387,0.1775967741935484
2024-09-30,,,0.152,0.18113333333333334,0.16656666666666667
2024-10-31,,,0.13574193548387098,0.14735483870967742,0.1415483870967742
2024-11-30,,,0.14193333333333333,0.14016666666666666,0.14104999999999998
2024-12-31,,,0.13216129032258064,0.13183870967741934,0.13199999999999998
2025-01-31,,,0.1545,0.15175,0.153125
