time,lat,lon,2t
1990-01-01,27.05,-81.1,293.7224
1990-01-01,26.8,-81.1,294.0029
1990-01-01,27.05,-80.85,293.91687
1990-01-01,26.8,-80.85,294.2178
1990-01-01,27.05,-80.6,294.26862
1990-01-01,26.8,-80.6,294.44504
1990-02-01,27.05,-81.1,295.10968
1990-02-01,26.8,-81.1,295.2574
1990-02-01,27.05,-80.85,294.95895
1990-02-01,26.8,-80.85,295.16635
1990-02-01,27.05,-80.6,295.1238
1990-02-01,26.8,-80.6,295.20813
1990-03-01,27.05,-81.1,295.1399
1990-03-01,26.8,-81.1,295.29846
1990-03-01,27.05,-80.85,295.12192
1990-03-01,26.8,-80.85,295.3368
1990-03-01,27.05,-80.6,295.25476
1990-03-01,26.8,-80.6,295.3922
1990-04-01,27.05,-81.1,296.10223
1990-04-01,26.8,-81.1,296.28665
1990-04-01,27.05,-80.85,295.93747
1990-04-01,26.8,-80.85,296.1667
1990-04-01,27.05,-80.6,296.0062
1990-04-01,26.8,-80.6,296.16473
1990-05-01,27.05,-81.1,300.04834
1990-05-01,26.8,-81.1,299.9314
1990-05-01,27.05,-80.85,299.30255
1990-05-01,26.8,-80.85,299.2937
1990-05-01,27.05,-80.6,299.17737
1990-05-01,26.8,-80.6,299.12073
1990-06-01,27.05,-81.1,300.97375
1990-06-01,26.8,-81.1,300.83704
1990-06-01,27.05,-80.85,300.6294
1990-06-01,26.8,-80.85,300.52054
1990-06-01,27.05,-80.6,300.67538
1990-06-01,26.8,-80.6,300.3921
1990-07-01,27.05,-81.1,300.97836
1990-07-01,26.8,-81.1,300.8938
1990-07-01,27.05,-80.85,300.9276
1990-07-01,26.8,-80.85,300.8712
1990-07-01,27.05,-80.6,301.0479
1990-07-01,26.8,-80.6,300.8251
1990-08-01,27.05,-81.1,300.99078
1990-08-01,26.8,-81.1,300.81552
1990-08-01,27.05,-80.85,301.0497
1990-08-01,26.8,-80.85,300.8863
1990-08-01,27.05,-80.6,300.99265
1990-08-01,26.8,-80.6,300.76642
1990-09-01,27.05,-81.1,300.93225
1990-09-01,26.8,-81.1,300.78046
1990-09-01,27.05,-80.85,300.99472
1990-09-01,26.8,-80.85,300.89853
1990-09-01,27.05,-80.6,300.96896
1990-09-01,26.8,-80.6,300.7853
1990-10-01,27.05,-81.1,298.8223
1990-10-01,26.8,-81.1,298.7995
1990-10-01,27.05,-80.85,298.89804
1990-10-01,26.8,-80.85,298.91794
1990-10-01,27.05,-80.6,298.9473
1990-10-01,26.8,-80.6,298.9402
1990-11-01,27.05,-81.1,295.2217
1990-11-01,26.8,-81.1,295.3395
1990-11-01,27.05,-80.85,295.6926
1990-11-01,26.8,-80.85,295.82056
1990-11-01,27.05,-80.6,295.78107
1990-11-01,26.8,-80.6,295.87677
1990-12-01,27.05,-81.1,293.6464
1990-12-01,26.8,-81.1,293.8119
1990-12-01,27.05,-80.85,294.25314
1990-12-01,26.8,-80.85,294.4011
1990-12-01,27.05,-80.6,294.4358
1990-12-01,26.8,-80.6,294.57446
1991-01-01,27.05,-81.1,293.50424
1991-01-01,26.8,-81.1,293.8728
1991-01-01,27.05,-80.85,293.89587
1991-01-01,26.8,-80.85,294.24677
1991-01-01,27.05,-80.6,294.021
1991-01-01,26.8,-80.6,294.26904
1991-02-01,27.05,-81.1,292.2782
1991-02-01,26.8,-81.1,292.47263
1991-02-01,27.05,-80.85,292.70068
1991-02-01,26.8,-80.85,292.90167
1991-02-01,27.05,-80.6,292.82196
1991-02-01,26.8,-80.6,293.011
1991-03-01,27.05,-81.1,294.4788
1991-03-01,26.8,-81.1,294.8467
1991-03-01,27.05,-80.85,294.45108
1991-03-01,26.8,-80.85,294.85104
1991-03-01,27.05,-80.6,294.5534
1991-03-01,26.8,-80.6,294.83035
1991-04-01,27.05,-81.1,297.77148
1991-04-01,26.8,-81.1,297.98834
1991-04-01,27.05,-80.85,297.3498
1991-04-01,26.8,-80.85,297.6234
1991-04-01,27.05,-80.6,297.3391
1991-04-01,26.8,-80.6,297.4598
1991-05-01,27.05,-81.1,299.38528
1991-05-01,26.8,-81.1,299.53613
1991-05-01,27.05,-80.85,299.1432
1991-05-01,26.8,-80.85,299.30713
1991-05-01,27.05,-80.6,299.08725
1991-05-01,26.8,-80.6,299.1369
1991-06-01,27.05,-81.1,300.26566
1991-06-01,26.8,-81.1,300.2663
1991-06-01,27.05,-80.85,300.0966
1991-06-01,26.8,-80.85,300.12332
1991-06-01,27.05,-80.6,300.1336
1991-06-01,26.8,-80.6,300.03275
1991-07-01,27.05,-81.1,300.43347
1991-07-01,26.8,-81.1,300.36447
1991-07-01,27.05,-80.85,300.52637
1991-07-01,26.8,-80.85,300.44345
1991-07-01,27.05,-80.6,300.6764
1991-07-01,26.8,-80.6,300.45087
1991-08-01,27.05,-81.1,300.87494
1991-08-01,26.8,-81.1,300.7524
1991-08-01,27.05,-80.85,300.9171
1991-08-01,26.8,-80.85,300.80875
1991-08-01,27.05,-80.6,301.13547
1991-08-01,26.8,-80.6,300.90674
1991-09-01,27.05,-81.1,300.19492
1991-09-01,26.8,-81.1,300.09033
1991-09-01,27.05,-80.85,300.27612
1991-09-01,26.8,-80.85,300.2057
1991-09-01,27.05,-80.6,300.35388
1991-09-01,26.8,-80.6,300.24512
1991-10-01,27.05,-81.1,297.80292
1991-10-01,26.8,-81.1,297.72028
1991-10-01,27.05,-80.85,298.04266
1991-10-01,26.8,-80.85,297.98367
1991-10-01,27.05,-80.6,298.07983
1991-10-01,26.8,-80.6,298.04965
1991-11-01,27.05,-81.1,293.37103
1991-11-01,26.8,-81.1,293.3833
1991-11-01,27.05,-80.85,294.2054
1991-11-01,26.8,-80.85,294.21716
1991-11-01,27.05,-80.6,294.40424
1991-11-01,26.8,-80.6,294.52365
1991-12-01,27.05,-81.1,293.07886
1991-12-01,26.8,-81.1,293.20056
1991-12-01,27.05,-80.85,293.75433
1991-12-01,26.8,-80.85,293.86246
1991-12-01,27.05,-80.6,293.91046
1991-12-01,26.8,-80.6,294.053
1992-01-01,27.05,-81.1,290.22314
1992-01-01,26.8,-81.1,290.47763
1992-01-01,27.05,-80.85,291.04465
1992-01-01,26.8,-80.85,291.2802
1992-01-01,27.05,-80.6,291.22
1992-01-01,26.8,-80.6,291.4938
1992-02-01,27.05,-81.1,292.67746
1992-02-01,26.8,-81.1,292.85236
1992-02-01,27.05,-80.85,292.85358
1992-02-01,26.8,-80.85,293.06143
1992-02-01,27.05,-80.6,292.94467
1992-02-01,26.8,-80.6,293.0954
1992-03-01,27.05,-81.1,293.56387
1992-03-01,26.8,-81.1,293.64
1992-03-01,27.05,-80.85,293.61307
1992-03-01,26.8,-80.85,293.74124
1992-03-01,27.05,-80.6,293.6553
1992-03-01,26.8,-80.6,293.78107
1992-04-01,27.05,-81.1,295.3194
1992-04-01,26.8,-81.1,295.29324
1992-04-01,27.05,-80.85,295.1476
1992-04-01,26.8,-80.85,295.18073
1992-04-01,27.05,-80.6,295.13898
1992-04-01,26.8,-80.6,295.162
1992-05-01,27.05,-81.1,297.8504
1992-05-01,26.8,-81.1,297.72473
1992-05-01,27.05,-80.85,297.49744
1992-05-01,26.8,-80.85,297.4684
1992-05-01,27.05,-80.6,297.397
1992-05-01,26.8,-80.6,297.48676
1992-06-01,27.05,-81.1,299.62885
1992-06-01,26.8,-81.1,299.57013
1992-06-01,27.05,-80.85,299.51678
1992-06-01,26.8,-80.85,299.47168
1992-06-01,27.05,-80.6,299.55188
1992-06-01,26.8,-80.6,299.4049
1992-07-01,27.05,-81.1,301.40405
1992-07-01,26.8,-81.1,301.26825
1992-07-01,27.05,-80.85,301.21002
1992-07-01,26.8,-80.85,301.08505
1992-07-01,27.05,-80.6,301.22272
1992-07-01,26.8,-80.6,300.96286
1992-08-01,27.05,-81.1,300.25613
1992-08-01,26.8,-81.1,300.1668
1992-08-01,27.05,-80.85,300.3272
1992-08-01,26.8,-80.85,300.2188
1992-08-01,27.05,-80.6,300.4295
1992-08-01,26.8,-80.6,300.17236
1992-09-01,27.05,-81.1,300.119
1992-09-01,26.8,-81.1,300.09726
1992-09-01,27.05,-80.85,299.97372
1992-09-01,26.8,-80.85,299.95938
1992-09-01,27.05,-80.6,300.00446
1992-09-01,26.8,-80.6,299.85162
1992-10-01,27.05,-81.1,297.25317
1992-10-01,26.8,-81.1,297.29465
1992-10-01,27.05,-80.85,297.70685
1992-10-01,26.8,-80.85,297.7292
1992-10-01,27.05,-80.6,297.84253
1992-10-01,26.8,-80.6,297.79282
1992-11-01,27.05,-81.1,295.74524
1992-11-01,26.8,-81.1,295.82947
1992-11-01,27.05,-80.85,296.09
1992-11-01,26.8,-80.85,296.1823
1992-11-01,27.05,-80.6,296.18036
1992-11-01,26.8,-80.6,296.29633
1992-12-01,27.05,-81.1,292.35178
1992-12-01,26.8,-81.1,292.4836
1992-12-01,27.05,-80.85,293.3693
1992-12-01,26.8,-80.85,293.435
1992-12-01,27.05,-80.6,293.40875
1992-12-01,26.8,-80.6,293.61423
1993-01-01,27.05,-81.1,293.4296
1993-01-01,26.8,-81.1,293.64453
1993-01-01,27.05,-80.85,294.01447
1993-01-01,26.8,-80.85,294.17676
1993-01-01,27.05,-80.6,294.08847
1993-01-01,26.8,-80.6,294.19122
1993-02-01,27.05,-81.1,290.4423
1993-02-01,26.8,-81.1,290.78613
1993-02-01,27.05,-80.85,291.16034
1993-02-01,26.8,-80.85,291.4641
1993-02-01,27.05,-80.6,291.3184
1993-02-01,26.8,-80.6,291.57733
1993-03-01,27.05,-81.1,292.3396
1993-03-01,26.8,-81.1,292.68823
1993-03-01,27.05,-80.85,292.47665
1993-03-01,26.8,-80.85,292.8403
1993-03-01,27.05,-80.6,292.50793
1993-03-01,26.8,-80.6,292.77353
1993-04-01,27.05,-81.1,294.72876
1993-04-01,26.8,-81.1,294.98538
1993-04-01,27.05,-80.85,294.71588
1993-04-01,26.8,-80.85,294.9971
1993-04-01,27.05,-80.6,294.58774
1993-04-01,26.8,-80.6,294.89478
1993-05-01,27.05,-81.1,298.43127
1993-05-01,26.8,-81.1,298.41113
1993-05-01,27.05,-80.85,298.0775
1993-05-01,26.8,-80.85,298.12585
1993-05-01,27.05,-80.6,297.96378
1993-05-01,26.8,-80.6,298.08093
1993-06-01,27.05,-81.1,300.91122
1993-06-01,26.8,-81.1,300.76978
1993-06-01,27.05,-80.85,300.57465
1993-06-01,26.8,-80.85,300.5389
1993-06-01,27.05,-80.6,300.50037
1993-06-01,26.8,-80.6,300.47995
1993-07-01,27.05,-81.1,301.67856
1993-07-01,26.8,-81.1,301.4862
1993-07-01,27.05,-80.85,301.60632
1993-07-01,26.8,-80.85,301.4468
1993-07-01,27.05,-80.6,301.53796
1993-07-01,26.8,-80.6,301.31952
1993-08-01,27.05,-81.1,301.02173
1993-08-01,26.8,-81.1,300.93842
1993-08-01,27.05,-80.85,301.00415
1993-08-01,26.8,-80.85,300.9412
1993-08-01,27.05,-80.6,301.02487
1993-08-01,26.8,-80.6,300.8885
1993-09-01,27.05,-81.1,300.21545
1993-09-01,26.8,-81.1,300.18158
1993-09-01,27.05,-80.85,300.31735
1993-09-01,26.8,-80.85,300.27856
1993-09-01,27.05,-80.6,300.34155
1993-09-01,26.8,-80.6,300.25082
1993-10-01,27.05,-81.1,297.80508
1993-10-01,26.8,-81.1,297.89386
1993-10-01,27.05,-80.85,298.18265
1993-10-01,26.8,-80.85,298.23035
1993-10-01,27.05,-80.6,298.24835
1993-10-01,26.8,-80.6,298.26743
1993-11-01,27.05,-81.1,295.06
1993-11-01,26.8,-81.1,295.25433
1993-11-01,27.05,-80.85,295.6051
1993-11-01,26.8,-80.85,295.79282
1993-11-01,27.05,-80.6,295.8686
1993-11-01,26.8,-80.6,296.0189
1993-12-01,27.05,-81.1,290.44397
1993-12-01,26.8,-81.1,290.6526
1993-12-01,27.05,-80.85,291.6278
1993-12-01,26.8,-80.85,291.81195
1993-12-01,27.05,-80.6,291.9025
1993-12-01,26.8,-80.6,292.19537
1994-01-01,27.05,-81.1,291.57034
1994-01-01,26.8,-81.1,291.79904
1994-01-01,27.05,-80.85,292.25363
1994-01-01,26.8,-80.85,292.4684
1994-01-01,27.05,-80.6,292.58517
1994-01-01,26.8,-80.6,292.74133
1994-02-01,27.05,-81.1,293.8618
1994-02-01,26.8,-81.1,294.0359
1994-02-01,27.05,-80.85,294.02734
1994-02-01,26.8,-80.85,294.2317
1994-02-01,27.05,-80.6,294.1493
1994-02-01,26.8,-80.6,294.27386
1994-03-01,27.05,-81.1,294.55457
1994-03-01,26.8,-81.1,294.6183
1994-03-01,27.05,-80.85,294.49524
1994-03-01,26.8,-80.85,294.6324
1994-03-01,27.05,-80.6,294.51596
1994-03-01,26.8,-80.6,294.68234
1994-04-01,27.05,-81.1,297.47516
1994-04-01,26.8,-81.1,297.51898
1994-04-01,27.05,-80.85,297.09058
1994-04-01,26.8,-80.85,297.2232
1994-04-01,27.05,-80.6,296.94983
1994-04-01,26.8,-80.6,297.07758
1994-05-01,27.05,-81.1,299.14142
1994-05-01,26.8,-81.1,299.1705
1994-05-01,27.05,-80.85,298.73065
1994-05-01,26.8,-80.85,298.80432
1994-05-01,27.05,-80.6,298.5622
1994-05-01,26.8,-80.6,298.65363
1994-06-01,27.05,-81.1,300.33826
1994-06-01,26.8,-81.1,300.34634
1994-06-01,27.05,-80.85,300.2012
1994-06-01,26.8,-80.85,300.22015
1994-06-01,27.05,-80.6,300.21637
1994-06-01,26.8,-80.6,300.12878
1994-07-01,27.05,-81.1,300.09903
1994-07-01,26.8,-81.1,299.98276
1994-07-01,27.05,-80.85,300.1701
1994-07-01,26.8,-80.85,300.05667
1994-07-01,27.05,-80.6,300.17984
1994-07-01,26.8,-80.6,300.02817
1994-08-01,27.05,-81.1,299.90778
1994-08-01,26.8,-81.1,299.84778
1994-08-01,27.05,-80.85,299.98746
1994-08-01,26.8,-80.85,299.92792
1994-08-01,27.05,-80.6,299.9757
1994-08-01,26.8,-80.6,299.86703
1994-09-01,27.05,-81.1,299.10287
1994-09-01,26.8,-81.1,299.11588
1994-09-01,27.05,-80.85,299.32504
1994-09-01,26.8,-80.85,299.3152
1994-09-01,27.05,-80.6,299.39966
1994-09-01,26.8,-80.6,299.3019
1994-10-01,27.05,-81.1,297.703
1994-10-01,26.8,-81.1,297.78552
1994-10-01,27.05,-80.85,297.9974
1994-10-01,26.8,-80.85,298.0583
1994-10-01,27.05,-80.6,298.07324
1994-10-01,26.8,-80.6,298.0661
1994-11-01,27.05,-81.1,296.08966
1994-11-01,26.8,-81.1,296.24133
1994-11-01,27.05,-80.85,296.5098
1994-11-01,26.8,-80.85,296.63916
1994-11-01,27.05,-80.6,296.67163
1994-11-01,26.8,-80.6,296.70007
1994-12-01,27.05,-81.1,292.51566
1994-12-01,26.8,-81.1,292.77475
1994-12-01,27.05,-80.85,293.222
1994-12-01,26.8,-80.85,293.4578
1994-12-01,27.05,-80.6,293.47968
1994-12-01,26.8,-80.6,293.68115
1995-01-01,27.05,-81.1,289.47424
1995-01-01,26.8,-81.1,289.86746
1995-01-01,27.05,-80.85,290.59055
1995-01-01,26.8,-80.85,290.9249
1995-01-01,27.05,-80.6,290.87448
1995-01-01,26.8,-80.6,291.1736
1995-02-01,27.05,-81.1,290.2329
1995-02-01,26.8,-81.1,290.5232
1995-02-01,27.05,-80.85,290.86154
1995-02-01,26.8,-80.85,291.13596
1995-02-01,27.05,-80.6,291.0672
1995-02-01,26.8,-80.6,291.2808
1995-03-01,27.05,-81.1,294.0227
1995-03-01,26.8,-81.1,294.24243
1995-03-01,27.05,-80.85,294.04105
1995-03-01,26.8,-80.85,294.29486
1995-03-01,27.05,-80.6,294.17032
1995-03-01,26.8,-80.6,294.3179
1995-04-01,27.05,-81.1,296.43185
1995-04-01,26.8,-81.1,296.82593
1995-04-01,27.05,-80.85,296.33502
1995-04-01,26.8,-80.85,296.71417
1995-04-01,27.05,-80.6,296.40567
1995-04-01,26.8,-80.6,296.58804
1995-05-01,27.05,-81.1,300.3947
1995-05-01,26.8,-81.1,300.62335
1995-05-01,27.05,-80.85,299.91562
1995-05-01,26.8,-80.85,300.19196
1995-05-01,27.05,-80.6,299.85498
1995-05-01,26.8,-80.6,299.95532
1995-06-01,27.05,-81.1,299.91434
1995-06-01,26.8,-81.1,299.88776
1995-06-01,27.05,-80.85,299.85733
1995-06-01,26.8,-80.85,299.844
1995-06-01,27.05,-80.6,299.812
1995-06-01,26.8,-80.6,299.77798
1995-07-01,27.05,-81.1,300.5724
1995-07-01,26.8,-81.1,300.57184
1995-07-01,27.05,-80.85,300.59818
1995-07-01,26.8,-80.85,300.58203
1995-07-01,27.05,-80.6,300.56573
1995-07-01,26.8,-80.6,300.4899
1995-08-01,27.05,-81.1,300.6437
1995-08-01,26.8,-81.1,300.665
1995-08-01,27.05,-80.85,300.67496
1995-08-01,26.8,-80.85,300.70844
1995-08-01,27.05,-80.6,300.65616
1995-08-01,26.8,-80.6,300.6405
1995-09-01,27.05,-81.1,300.0208
1995-09-01,26.8,-81.1,300.04944
1995-09-01,27.05,-80.85,300.04776
1995-09-01,26.8,-80.85,300.07138
1995-09-01,27.05,-80.6,300.08792
1995-09-01,26.8,-80.6,300.0062
1995-10-01,27.05,-81.1,298.58475
1995-10-01,26.8,-81.1,298.72168
1995-10-01,27.05,-80.85,298.68237
1995-10-01,26.8,-80.85,298.8155
1995-10-01,27.05,-80.6,298.8304
1995-10-01,26.8,-80.6,298.8635
1995-11-01,27.05,-81.1,293.22662
1995-11-01,26.8,-81.1,293.49936
1995-11-01,27.05,-80.85,294.07236
1995-11-01,26.8,-80.85,294.30392
1995-11-01,27.05,-80.6,294.38748
1995-11-01,26.8,-80.6,294.562
1995-12-01,27.05,-81.1,290.32703
1995-12-01,26.8,-81.1,290.68643
1995-12-01,27.05,-80.85,291.25046
1995-12-01,26.8,-80.85,291.5508
1995-12-01,27.05,-80.6,291.53513
1995-12-01,26.8,-80.6,291.73978
1996-01-01,27.05,-81.1,289.93976
1996-01-01,26.8,-81.1,290.26367
1996-01-01,27.05,-80.85,290.73236
1996-01-01,26.8,-80.85,291.03427
1996-01-01,27.05,-80.6,291.02017
1996-01-01,26.8,-80.6,291.28415
1996-02-01,27.05,-81.1,290.06052
1996-02-01,26.8,-81.1,290.29272
1996-02-01,27.05,-80.85,290.75592
1996-02-01,26.8,-80.85,290.97736
1996-02-01,27.05,-80.6,291.05972
1996-02-01,26.8,-80.6,291.26434
1996-03-01,27.05,-81.1,291.59033
1996-03-01,26.8,-81.1,292.02148
1996-03-01,27.05,-80.85,291.74692
1996-03-01,26.8,-80.85,292.1739
1996-03-01,27.05,-80.6,291.9751
1996-03-01,26.8,-80.6,292.25082
1996-04-01,27.05,-81.1,295.60144
1996-04-01,26.8,-81.1,295.87482
1996-04-01,27.05,-80.85,295.27344
1996-04-01,26.8,-80.85,295.56305
1996-04-01,27.05,-80.6,295.2245
1996-04-01,26.8,-80.6,295.36508
1996-05-01,27.05,-81.1,299.0058
1996-05-01,26.8,-81.1,299.0066
1996-05-01,27.05,-80.85,298.58063
1996-05-01,26.8,-80.85,298.63464
1996-05-01,27.05,-80.6,298.41754
1996-05-01,26.8,-80.6,298.4687
1996-06-01,27.05,-81.1,299.35315
1996-06-01,26.8,-81.1,299.4034
1996-06-01,27.05,-80.85,299.1997
1996-06-01,26.8,-80.85,299.24048
1996-06-01,27.05,-80.6,299.1449
1996-06-01,26.8,-80.6,299.07648
1996-07-01,27.05,-81.1,301.0324
1996-07-01,26.8,-81.1,301.0565
1996-07-01,27.05,-80.85,300.94766
1996-07-01,26.8,-80.85,300.96936
1996-07-01,27.05,-80.6,301.02142
1996-07-01,26.8,-80.6,300.8815
1996-08-01,27.05,-81.1,300.32812
1996-08-01,26.8,-81.1,300.3337
1996-08-01,27.05,-80.85,300.32147
1996-08-01,26.8,-80.85,300.32166
1996-08-01,27.05,-80.6,300.41245
1996-08-01,26.8,-80.6,300.24747
1996-09-01,27.05,-81.1,299.98264
1996-09-01,26.8,-81.1,300.02887
1996-09-01,27.05,-80.85,300.1552
1996-09-01,26.8,-80.85,300.1543
1996-09-01,27.05,-80.6,300.358
1996-09-01,26.8,-80.6,300.1793
1996-10-01,27.05,-81.1,297.14758
1996-10-01,26.8,-81.1,297.35083
1996-10-01,27.05,-80.85,297.53845
1996-10-01,26.8,-80.85,297.6998
1996-10-01,27.05,-80.6,297.67407
1996-10-01,26.8,-80.6,297.749
1996-11-01,27.05,-81.1,294.32962
1996-11-01,26.8,-81.1,294.57202
1996-11-01,27.05,-80.85,294.94186
1996-11-01,26.8,-80.85,295.1472
1996-11-01,27.05,-80.6,295.22882
1996-11-01,26.8,-80.6,295.35138
1996-12-01,27.05,-81.1,292.181
1996-12-01,26.8,-81.1,292.3957
1996-12-01,27.05,-80.85,292.98727
1996-12-01,26.8,-80.85,293.1709
1996-12-01,27.05,-80.6,293.34506
1996-12-01,26.8,-80.6,293.50238
1997-01-01,27.05,-81.1,291.4556
1997-01-01,26.8,-81.1,291.67685
1997-01-01,27.05,-80.85,292.18652
1997-01-01,26.8,-80.85,292.3532
1997-01-01,27.05,-80.6,292.3356
1997-01-01,26.8,-80.6,292.47696
1997-02-01,27.05,-81.1,294.18622
1997-02-01,26.8,-81.1,294.47284
1997-02-01,27.05,-80.85,294.43338
1997-02-01,26.8,-80.85,294.69318
1997-02-01,27.05,-80.6,294.53113
1997-02-01,26.8,-80.6,294.67288
1997-03-01,27.05,-81.1,296.613
1997-03-01,26.8,-81.1,296.8869
1997-03-01,27.05,-80.85,296.3721
1997-03-01,26.8,-80.85,296.66882
1997-03-01,27.05,-80.6,296.4209
1997-03-01,26.8,-80.6,296.515
1997-04-01,27.05,-81.1,295.67206
1997-04-01,26.8,-81.1,295.9009
1997-04-01,27.05,-80.85,295.6951
1997-04-01,26.8,-80.85,295.94156
1997-04-01,27.05,-80.6,295.81427
1997-04-01,26.8,-80.6,295.95248
1997-05-01,27.05,-81.1,298.5688
1997-05-01,26.8,-81.1,298.73166
1997-05-01,27.05,-80.85,298.35953
1997-05-01,26.8,-80.85,298.54565
1997-05-01,27.05,-80.6,298.3489
1997-05-01,26.8,-80.6,298.44495
1997-06-01,27.05,-81.1,299.83762
1997-06-01,26.8,-81.1,299.82184
1997-06-01,27.05,-80.85,299.68338
1997-06-01,26.8,-80.85,299.66284
1997-06-01,27.05,-80.6,299.69385
1997-06-01,26.8,-80.6,299.53088
1997-07-01,27.05,-81.1,300.69748
1997-07-01,26.8,-81.1,300.58078
1997-07-01,27.05,-80.85,300.82553
1997-07-01,26.8,-80.85,300.67694
1997-07-01,27.05,-80.6,300.95837
1997-07-01,26.8,-80.6,300.6
1997-08-01,27.05,-81.1,300.3763
1997-08-01,26.8,-81.1,300.32053
1997-08-01,27.05,-80.85,300.56763
1997-08-01,26.8,-80.85,300.46555
1997-08-01,27.05,-80.6,300.59613
1997-08-01,26.8,-80.6,300.3562
1997-09-01,27.05,-81.1,299.5453
1997-09-01,26.8,-81.1,299.50128
1997-09-01,27.05,-80.85,299.77686
1997-09-01,26.8,-80.85,299.6908
1997-09-01,27.05,-80.6,299.8452
1997-09-01,26.8,-80.6,299.61115
1997-10-01,27.05,-81.1,297.26068
